country_fr,iso3c,year,week,deaths_total,deaths_covid,avg2016_19,diff2016_19p
Espagne,ESP,2018,48,7929,NA,8062,-1.6
Espagne,ESP,2018,49,8051,NA,8064,-0.2
Espagne,ESP,2018,50,8312,NA,8481,-2
Espagne,ESP,2018,51,8427,NA,8679,-2.9
Espagne,ESP,2018,52,8650,NA,9079,-4.7
Espagne,ESP,2019,1,8453,NA,10050,-15.9
Espagne,ESP,2019,2,9968,NA,10240,-2.7
Espagne,ESP,2019,3,10406,NA,10378,0.3
Espagne,ESP,2019,4,10090,NA,9993,1
Espagne,ESP,2019,5,9930,NA,9730,2.1
Espagne,ESP,2019,6,9618,NA,9462,1.6
Espagne,ESP,2019,7,9310,NA,9228,0.9
Espagne,ESP,2019,8,9168,NA,9041,1.4
Espagne,ESP,2019,9,8882,NA,8874,0.1
Espagne,ESP,2019,10,8548,NA,8654,-1.2
Espagne,ESP,2019,11,8161,NA,8435,-3.2
Espagne,ESP,2019,12,7994,NA,8194,-2.4
Espagne,ESP,2019,13,8125,NA,8239,-1.4
Espagne,ESP,2019,14,8036,NA,8066,-0.4
Espagne,ESP,2019,15,8016,NA,8002,0.2
Espagne,ESP,2019,16,7767,NA,7760,0.1
Espagne,ESP,2019,17,7696,NA,7638,0.8
Espagne,ESP,2019,18,7707,NA,7548,2.1
Espagne,ESP,2019,19,7664,NA,7564,1.3
Espagne,ESP,2019,20,7491,NA,7507,-0.2
Espagne,ESP,2019,21,7382,NA,7470,-1.2
Espagne,ESP,2019,22,7567,NA,7305,3.6
Espagne,ESP,2019,23,7469,NA,7305,2.2
Espagne,ESP,2019,24,6970,NA,7271,-4.1
Espagne,ESP,2019,25,7356,NA,7558,-2.7
Espagne,ESP,2019,26,7502,NA,7420,1.1
Espagne,ESP,2019,27,7975,NA,7485,6.5
Espagne,ESP,2019,28,7406,NA,7352,0.7
Espagne,ESP,2019,29,7241,NA,7266,-0.3
Espagne,ESP,2019,30,7396,NA,7239,2.2
Espagne,ESP,2019,31,7057,NA,7452,-5.3
Espagne,ESP,2019,32,7228,NA,7412,-2.5
Espagne,ESP,2019,33,7038,NA,7113,-1.1
Espagne,ESP,2019,34,6833,NA,7063,-3.3
Espagne,ESP,2019,35,6824,NA,6966,-2
Espagne,ESP,2019,36,6799,NA,6897,-1.4
Espagne,ESP,2019,37,6854,NA,6765,1.3
Espagne,ESP,2019,38,6914,NA,7028,-1.6
Espagne,ESP,2019,39,6903,NA,7134,-3.2
Espagne,ESP,2019,40,6495,NA,7041,-7.8
Espagne,ESP,2019,41,6818,NA,7131,-4.4
Espagne,ESP,2019,42,6841,NA,7192,-4.9
Espagne,ESP,2019,43,6973,NA,7280,-4.2
Espagne,ESP,2019,44,7140,NA,7422,-3.8
Espagne,ESP,2019,45,7175,NA,7648,-6.2
Espagne,ESP,2019,46,7493,NA,7908,-5.2
Espagne,ESP,2019,47,7646,NA,7959,-3.9
Espagne,ESP,2019,48,7742,NA,8062,-4
Espagne,ESP,2019,49,7462,NA,8064,-7.5
Espagne,ESP,2019,50,7737,NA,8481,-8.8
Espagne,ESP,2019,51,7681,NA,8679,-11.5
Espagne,ESP,2019,52,7399,NA,9079,-18.5
Espagne,ESP,2020,1,7981,0,10050,-20.6
Espagne,ESP,2020,2,8718,0,10240,-14.9
Espagne,ESP,2020,3,9234,0,10378,-11
Espagne,ESP,2020,4,9202,0,9993,-7.9
Espagne,ESP,2020,5,9257,0,9730,-4.9
Espagne,ESP,2020,6,8593,0,9462,-9.2
Espagne,ESP,2020,7,8195,0,9228,-11.2
Espagne,ESP,2020,8,7781,0,9041,-13.9
Espagne,ESP,2020,9,7777,0,8874,-12.4
Espagne,ESP,2020,10,7842,28,8654,-9.4
Espagne,ESP,2020,11,8344,281,8435,-1.1
Espagne,ESP,2020,12,10539,1873,8194,28.6
Espagne,ESP,2020,13,15001,5158,8239,82.1
Espagne,ESP,2020,14,15714,5715,8066,94.8
Espagne,ESP,2020,15,13584,4434,8002,69.8
Espagne,ESP,2020,16,10858,3793,7760,39.9
Espagne,ESP,2020,17,8725,2540,7638,14.2
Espagne,ESP,2020,18,7896,1791,7548,4.6
Espagne,ESP,2020,19,7700,1307,7564,1.8
Espagne,ESP,2020,20,7027,858,7507,-6.4
Estonie,EST,2016,1,322,NA,341,-5.6
Estonie,EST,2016,2,334,NA,346,-3.5
Estonie,EST,2016,3,301,NA,340,-11.5
Estonie,EST,2016,4,335,NA,339,-1.2
Estonie,EST,2016,5,319,NA,342,-6.7
Estonie,EST,2016,6,353,NA,343,2.9
Estonie,EST,2016,7,276,NA,321,-14
Estonie,EST,2016,8,313,NA,340,-7.9
Estonie,EST,2016,9,317,NA,336,-5.7
Estonie,EST,2016,10,293,NA,329,-10.9
Estonie,EST,2016,11,303,NA,319,-5
Estonie,EST,2016,12,263,NA,307,-14.3
Estonie,EST,2016,13,323,NA,317,1.9
Estonie,EST,2016,14,312,NA,298,4.7
Estonie,EST,2016,15,307,NA,302,1.7
Estonie,EST,2016,16,298,NA,300,-0.7
Estonie,EST,2016,17,295,NA,281,5
Estonie,EST,2016,18,304,NA,296,2.7
Estonie,EST,2016,19,299,NA,290,3.1
Estonie,EST,2016,20,288,NA,298,-3.4
Estonie,EST,2016,21,276,NA,288,-4.2
Estonie,EST,2016,22,277,NA,272,1.8
Estonie,EST,2016,23,258,NA,277,-6.9
Estonie,EST,2016,24,276,NA,269,2.6
Estonie,EST,2016,25,270,NA,269,0.4
Estonie,EST,2016,26,263,NA,269,-2.2
Estonie,EST,2016,27,251,NA,258,-2.7
Estonie,EST,2016,28,270,NA,269,0.4
Estonie,EST,2016,29,276,NA,278,-0.7
Estonie,EST,2016,30,264,NA,291,-9.3
Estonie,EST,2016,31,232,NA,270,-14.1
Estonie,EST,2016,32,280,NA,289,-3.1
Estonie,EST,2016,33,285,NA,276,3.3
Estonie,EST,2016,34,278,NA,265,4.9
Estonie,EST,2016,35,271,NA,276,-1.8
Estonie,EST,2016,36,283,NA,270,4.8
Estonie,EST,2016,37,278,NA,266,4.5
Estonie,EST,2016,38,295,NA,281,5
Estonie,EST,2016,39,305,NA,285,7
Estonie,EST,2016,40,282,NA,283,-0.4
Estonie,EST,2016,41,284,NA,278,2.2
Estonie,EST,2016,42,313,NA,292,7.2
Estonie,EST,2016,43,313,NA,300,4.3
Estonie,EST,2016,44,303,NA,300,1
Estonie,EST,2016,45,330,NA,280,17.9
Estonie,EST,2016,46,299,NA,292,2.4
Estonie,EST,2016,47,292,NA,287,1.7
Estonie,EST,2016,48,284,NA,296,-4.1
Estonie,EST,2016,49,286,NA,306,-6.5
Estonie,EST,2016,50,312,NA,300,4
Estonie,EST,2016,51,309,NA,308,0.3
Estonie,EST,2016,52,364,NA,326,11.7
Estonie,EST,2017,1,364,NA,341,6.7
Estonie,EST,2017,2,393,NA,346,13.6
Estonie,EST,2017,3,386,NA,340,13.5
Estonie,EST,2017,4,360,NA,339,6.2
Estonie,EST,2017,5,392,NA,342,14.6
Estonie,EST,2017,6,351,NA,343,2.3
Estonie,EST,2017,7,344,NA,321,7.2
Estonie,EST,2017,8,337,NA,340,-0.9
Estonie,EST,2017,9,304,NA,336,-9.5
Estonie,EST,2017,10,328,NA,329,-0.3
Estonie,EST,2017,11,296,NA,319,-7.2
Estonie,EST,2017,12,304,NA,307,-1
Estonie,EST,2017,13,322,NA,317,1.6
Estonie,EST,2017,14,286,NA,298,-4
Estonie,EST,2017,15,293,NA,302,-3
Estonie,EST,2017,16,285,NA,300,-5
Estonie,EST,2017,17,267,NA,281,-5
Estonie,EST,2017,18,308,NA,296,4.1
Estonie,EST,2017,19,319,NA,290,10
Estonie,EST,2017,20,292,NA,298,-2
Estonie,EST,2017,21,290,NA,288,0.7
Estonie,EST,2017,22,268,NA,272,-1.5
Estonie,EST,2017,23,293,NA,277,5.8
Estonie,EST,2017,24,262,NA,269,-2.6
Estonie,EST,2017,25,247,NA,269,-8.2
Estonie,EST,2017,26,272,NA,269,1.1
Estonie,EST,2017,27,290,NA,258,12.4
Estonie,EST,2017,28,249,NA,269,-7.4
Estonie,EST,2017,29,242,NA,278,-12.9
Estonie,EST,2017,30,296,NA,291,1.7
Estonie,EST,2017,31,272,NA,270,0.7
Estonie,EST,2017,32,304,NA,289,5.2
Estonie,EST,2017,33,260,NA,276,-5.8
Estonie,EST,2017,34,270,NA,265,1.9
Estonie,EST,2017,35,305,NA,276,10.5
Estonie,EST,2017,36,259,NA,270,-4.1
Estonie,EST,2017,37,265,NA,266,-0.4
Estonie,EST,2017,38,267,NA,281,-5
Estonie,EST,2017,39,271,NA,285,-4.9
Estonie,EST,2017,40,273,NA,283,-3.5
Estonie,EST,2017,41,269,NA,278,-3.2
Estonie,EST,2017,42,285,NA,292,-2.4
Estonie,EST,2017,43,291,NA,300,-3
Estonie,EST,2017,44,324,NA,300,8
Estonie,EST,2017,45,262,NA,280,-6.4
Estonie,EST,2017,46,299,NA,292,2.4
Estonie,EST,2017,47,267,NA,287,-7
Estonie,EST,2017,48,324,NA,296,9.5
Estonie,EST,2017,49,294,NA,306,-3.9
Estonie,EST,2017,50,264,NA,300,-12
Estonie,EST,2017,51,301,NA,308,-2.3
Estonie,EST,2017,52,310,NA,326,-4.9
Estonie,EST,2018,1,328,NA,341,-3.8
Estonie,EST,2018,2,319,NA,346,-7.8
Estonie,EST,2018,3,290,NA,340,-14.7
Estonie,EST,2018,4,338,NA,339,-0.3
Estonie,EST,2018,5,333,NA,342,-2.6
Estonie,EST,2018,6,343,NA,343,0
Estonie,EST,2018,7,347,NA,321,8.1
Estonie,EST,2018,8,389,NA,340,14.4
Estonie,EST,2018,9,391,NA,336,16.4
Estonie,EST,2018,10,391,NA,329,18.8
Estonie,EST,2018,11,384,NA,319,20.4
Estonie,EST,2018,12,361,NA,307,17.6
Estonie,EST,2018,13,326,NA,317,2.8
Estonie,EST,2018,14,337,NA,298,13.1
Estonie,EST,2018,15,319,NA,302,5.6
Estonie,EST,2018,16,318,NA,300,6
Estonie,EST,2018,17,276,NA,281,-1.8
Estonie,EST,2018,18,269,NA,296,-9.1
Estonie,EST,2018,19,268,NA,290,-7.6
Estonie,EST,2018,20,300,NA,298,0.7
Estonie,EST,2018,21,281,NA,288,-2.4
Estonie,EST,2018,22,266,NA,272,-2.2
Estonie,EST,2018,23,262,NA,277,-5.4
Estonie,EST,2018,24,282,NA,269,4.8
Estonie,EST,2018,25,277,NA,269,3
Estonie,EST,2018,26,261,NA,269,-3
Estonie,EST,2018,27,230,NA,258,-10.9
Estonie,EST,2018,28,280,NA,269,4.1
Estonie,EST,2018,29,310,NA,278,11.5
Estonie,EST,2018,30,291,NA,291,0
Estonie,EST,2018,31,321,NA,270,18.9
Estonie,EST,2018,32,302,NA,289,4.5
Estonie,EST,2018,33,234,NA,276,-15.2
Estonie,EST,2018,34,261,NA,265,-1.5
Estonie,EST,2018,35,255,NA,276,-7.6
Estonie,EST,2018,36,278,NA,270,3
Estonie,EST,2018,37,265,NA,266,-0.4
Estonie,EST,2018,38,284,NA,281,1.1
Estonie,EST,2018,39,283,NA,285,-0.7
Estonie,EST,2018,40,273,NA,283,-3.5
Estonie,EST,2018,41,301,NA,278,8.3
Estonie,EST,2018,42,282,NA,292,-3.4
Estonie,EST,2018,43,299,NA,300,-0.3
Estonie,EST,2018,44,282,NA,300,-6
Estonie,EST,2018,45,259,NA,280,-7.5
Estonie,EST,2018,46,284,NA,292,-2.7
Estonie,EST,2018,47,289,NA,287,0.7
Estonie,EST,2018,48,283,NA,296,-4.4
Estonie,EST,2018,49,316,NA,306,3.3
Estonie,EST,2018,50,319,NA,300,6.3
Estonie,EST,2018,51,318,NA,308,3.2
Estonie,EST,2018,52,329,NA,326,0.9
Estonie,EST,2019,1,351,NA,341,2.9
Estonie,EST,2019,2,338,NA,346,-2.3
Estonie,EST,2019,3,383,NA,340,12.6
Estonie,EST,2019,4,324,NA,339,-4.4
Estonie,EST,2019,5,325,NA,342,-5
Estonie,EST,2019,6,325,NA,343,-5.2
Estonie,EST,2019,7,317,NA,321,-1.2
Estonie,EST,2019,8,322,NA,340,-5.3
Estonie,EST,2019,9,331,NA,336,-1.5
Estonie,EST,2019,10,305,NA,329,-7.3
Estonie,EST,2019,11,294,NA,319,-7.8
Estonie,EST,2019,12,300,NA,307,-2.3
Estonie,EST,2019,13,296,NA,317,-6.6
Estonie,EST,2019,14,257,NA,298,-13.8
Estonie,EST,2019,15,290,NA,302,-4
Estonie,EST,2019,16,299,NA,300,-0.3
Estonie,EST,2019,17,286,NA,281,1.8
Estonie,EST,2019,18,301,NA,296,1.7
Estonie,EST,2019,19,274,NA,290,-5.5
Estonie,EST,2019,20,313,NA,298,5
Estonie,EST,2019,21,303,NA,288,5.2
Estonie,EST,2019,22,276,NA,272,1.5
Estonie,EST,2019,23,296,NA,277,6.9
Estonie,EST,2019,24,257,NA,269,-4.5
Estonie,EST,2019,25,281,NA,269,4.5
Estonie,EST,2019,26,279,NA,269,3.7
Estonie,EST,2019,27,263,NA,258,1.9
Estonie,EST,2019,28,278,NA,269,3.3
Estonie,EST,2019,29,286,NA,278,2.9
Estonie,EST,2019,30,314,NA,291,7.9
Estonie,EST,2019,31,256,NA,270,-5.2
Estonie,EST,2019,32,269,NA,289,-6.9
Estonie,EST,2019,33,323,NA,276,17
Estonie,EST,2019,34,251,NA,265,-5.3
Estonie,EST,2019,35,271,NA,276,-1.8
Estonie,EST,2019,36,261,NA,270,-3.3
Estonie,EST,2019,37,254,NA,266,-4.5
Estonie,EST,2019,38,277,NA,281,-1.4
Estonie,EST,2019,39,282,NA,285,-1.1
Estonie,EST,2019,40,305,NA,283,7.8
Estonie,EST,2019,41,257,NA,278,-7.6
Estonie,EST,2019,42,286,NA,292,-2.1
Estonie,EST,2019,43,296,NA,300,-1.3
Estonie,EST,2019,44,293,NA,300,-2.3
Estonie,EST,2019,45,271,NA,280,-3.2
Estonie,EST,2019,46,288,NA,292,-1.4
Estonie,EST,2019,47,299,NA,287,4.2
Estonie,EST,2019,48,291,NA,296,-1.7
Estonie,EST,2019,49,327,NA,306,6.9
Estonie,EST,2019,50,304,NA,300,1.3
Estonie,EST,2019,51,305,NA,308,-1
Estonie,EST,2019,52,302,NA,326,-7.4
Estonie,EST,2020,1,294,0,341,-13.8
Estonie,EST,2020,2,330,0,346,-4.6
Estonie,EST,2020,3,316,0,340,-7.1
Estonie,EST,2020,4,300,0,339,-11.5
Estonie,EST,2020,5,308,0,342,-9.9
Estonie,EST,2020,6,274,0,343,-20.1
Estonie,EST,2020,7,322,0,321,0.3
Estonie,EST,2020,8,334,0,340,-1.8
Estonie,EST,2020,9,313,0,336,-6.8
Estonie,EST,2020,10,293,0,329,-10.9
Estonie,EST,2020,11,337,0,319,5.6
Estonie,EST,2020,12,309,0,307,0.7
Estonie,EST,2020,13,326,3,317,2.8
Estonie,EST,2020,14,310,16,298,4
Estonie,EST,2020,15,310,9,302,2.6
Estonie,EST,2020,16,304,12,300,1.3
Estonie,EST,2020,17,322,10,281,14.6
Estonie,EST,2020,18,298,5,296,0.7
Estonie,EST,2020,19,306,6,290,5.5
Estonie,EST,2020,20,283,3,298,-5
Estonie,EST,2020,21,258,1,288,-10.4
Finlande,FIN,2016,1,1184,NA,1186,-0.2
Finlande,FIN,2016,2,1192,NA,1186,0.5
Finlande,FIN,2016,3,1249,NA,1178,6
Finlande,FIN,2016,4,1186,NA,1149,3.2
Finlande,FIN,2016,5,1183,NA,1156,2.3
Finlande,FIN,2016,6,1167,NA,1138,2.5
Finlande,FIN,2016,7,1047,NA,1100,-4.8
Finlande,FIN,2016,8,1046,NA,1100,-4.9
Finlande,FIN,2016,9,1075,NA,1119,-3.9
Finlande,FIN,2016,10,1023,NA,1095,-6.6
Finlande,FIN,2016,11,1041,NA,1117,-6.8
Finlande,FIN,2016,12,1095,NA,1106,-1
Finlande,FIN,2016,13,1097,NA,1077,1.9
Finlande,FIN,2016,14,980,NA,1079,-9.2
Finlande,FIN,2016,15,1010,NA,1040,-2.9
Finlande,FIN,2016,16,1060,NA,1062,-0.2
Finlande,FIN,2016,17,968,NA,1000,-3.2
Finlande,FIN,2016,18,976,NA,1042,-6.3
Finlande,FIN,2016,19,947,NA,987,-4.1
Finlande,FIN,2016,20,963,NA,982,-1.9
Finlande,FIN,2016,21,1023,NA,964,6.1
Finlande,FIN,2016,22,980,NA,951,3
Finlande,FIN,2016,23,913,NA,981,-6.9
Finlande,FIN,2016,24,947,NA,956,-0.9
Finlande,FIN,2016,25,939,NA,962,-2.4
Finlande,FIN,2016,26,995,NA,957,4
Finlande,FIN,2016,27,874,NA,928,-5.8
Finlande,FIN,2016,28,940,NA,958,-1.9
Finlande,FIN,2016,29,949,NA,974,-2.6
Finlande,FIN,2016,30,952,NA,991,-3.9
Finlande,FIN,2016,31,902,NA,952,-5.3
Finlande,FIN,2016,32,919,NA,938,-2
Finlande,FIN,2016,33,946,NA,949,-0.3
Finlande,FIN,2016,34,1006,NA,962,4.6
Finlande,FIN,2016,35,991,NA,964,2.8
Finlande,FIN,2016,36,991,NA,980,1.1
Finlande,FIN,2016,37,922,NA,965,-4.5
Finlande,FIN,2016,38,1012,NA,989,2.3
Finlande,FIN,2016,39,983,NA,1004,-2.1
Finlande,FIN,2016,40,986,NA,1031,-4.4
Finlande,FIN,2016,41,1074,NA,1033,4
Finlande,FIN,2016,42,994,NA,1013,-1.9
Finlande,FIN,2016,43,1025,NA,1032,-0.7
Finlande,FIN,2016,44,1040,NA,1049,-0.9
Finlande,FIN,2016,45,1071,NA,1019,5.1
Finlande,FIN,2016,46,1006,NA,992,1.4
Finlande,FIN,2016,47,1099,NA,1016,8.2
Finlande,FIN,2016,48,1044,NA,1024,2
Finlande,FIN,2016,49,1034,NA,1052,-1.7
Finlande,FIN,2016,50,1069,NA,1061,0.8
Finlande,FIN,2016,51,1168,NA,1106,5.6
Finlande,FIN,2016,52,1321,NA,1176,12.3
Finlande,FIN,2017,1,1273,NA,1186,7.3
Finlande,FIN,2017,2,1335,NA,1186,12.6
Finlande,FIN,2017,3,1208,NA,1178,2.5
Finlande,FIN,2017,4,1145,NA,1149,-0.3
Finlande,FIN,2017,5,1116,NA,1156,-3.5
Finlande,FIN,2017,6,1106,NA,1138,-2.8
Finlande,FIN,2017,7,1122,NA,1100,2
Finlande,FIN,2017,8,1124,NA,1100,2.2
Finlande,FIN,2017,9,1083,NA,1119,-3.2
Finlande,FIN,2017,10,1048,NA,1095,-4.3
Finlande,FIN,2017,11,1021,NA,1117,-8.6
Finlande,FIN,2017,12,1065,NA,1106,-3.7
Finlande,FIN,2017,13,985,NA,1077,-8.5
Finlande,FIN,2017,14,1059,NA,1079,-1.9
Finlande,FIN,2017,15,998,NA,1040,-4
Finlande,FIN,2017,16,1055,NA,1062,-0.7
Finlande,FIN,2017,17,1006,NA,1000,0.6
Finlande,FIN,2017,18,1079,NA,1042,3.6
Finlande,FIN,2017,19,1049,NA,987,6.3
Finlande,FIN,2017,20,999,NA,982,1.7
Finlande,FIN,2017,21,995,NA,964,3.2
Finlande,FIN,2017,22,980,NA,951,3
Finlande,FIN,2017,23,1014,NA,981,3.4
Finlande,FIN,2017,24,1021,NA,956,6.8
Finlande,FIN,2017,25,993,NA,962,3.2
Finlande,FIN,2017,26,993,NA,957,3.8
Finlande,FIN,2017,27,929,NA,928,0.1
Finlande,FIN,2017,28,921,NA,958,-3.9
Finlande,FIN,2017,29,925,NA,974,-5
Finlande,FIN,2017,30,944,NA,991,-4.7
Finlande,FIN,2017,31,923,NA,952,-3
Finlande,FIN,2017,32,954,NA,938,1.7
Finlande,FIN,2017,33,943,NA,949,-0.6
Finlande,FIN,2017,34,906,NA,962,-5.8
Finlande,FIN,2017,35,954,NA,964,-1
Finlande,FIN,2017,36,1001,NA,980,2.1
Finlande,FIN,2017,37,1040,NA,965,7.8
Finlande,FIN,2017,38,940,NA,989,-5
Finlande,FIN,2017,39,974,NA,1004,-3
Finlande,FIN,2017,40,1030,NA,1031,-0.1
Finlande,FIN,2017,41,964,NA,1033,-6.7
Finlande,FIN,2017,42,1024,NA,1013,1.1
Finlande,FIN,2017,43,1024,NA,1032,-0.8
Finlande,FIN,2017,44,1034,NA,1049,-1.4
Finlande,FIN,2017,45,977,NA,1019,-4.1
Finlande,FIN,2017,46,966,NA,992,-2.6
Finlande,FIN,2017,47,998,NA,1016,-1.8
Finlande,FIN,2017,48,988,NA,1024,-3.5
Finlande,FIN,2017,49,1014,NA,1052,-3.6
Finlande,FIN,2017,50,1056,NA,1061,-0.5
Finlande,FIN,2017,51,1112,NA,1106,0.5
Finlande,FIN,2017,52,1103,NA,1176,-6.2
Finlande,FIN,2018,1,1072,NA,1186,-9.6
Finlande,FIN,2018,2,1091,NA,1186,-8
Finlande,FIN,2018,3,1083,NA,1178,-8.1
Finlande,FIN,2018,4,1131,NA,1149,-1.6
Finlande,FIN,2018,5,1186,NA,1156,2.6
Finlande,FIN,2018,6,1110,NA,1138,-2.5
Finlande,FIN,2018,7,1143,NA,1100,3.9
Finlande,FIN,2018,8,1173,NA,1100,6.6
Finlande,FIN,2018,9,1247,NA,1119,11.4
Finlande,FIN,2018,10,1223,NA,1095,11.7
Finlande,FIN,2018,11,1251,NA,1117,12
Finlande,FIN,2018,12,1216,NA,1106,9.9
Finlande,FIN,2018,13,1154,NA,1077,7.1
Finlande,FIN,2018,14,1243,NA,1079,15.2
Finlande,FIN,2018,15,1096,NA,1040,5.4
Finlande,FIN,2018,16,1110,NA,1062,4.5
Finlande,FIN,2018,17,1027,NA,1000,2.7
Finlande,FIN,2018,18,1023,NA,1042,-1.8
Finlande,FIN,2018,19,980,NA,987,-0.7
Finlande,FIN,2018,20,973,NA,982,-0.9
Finlande,FIN,2018,21,909,NA,964,-5.7
Finlande,FIN,2018,22,926,NA,951,-2.6
Finlande,FIN,2018,23,944,NA,981,-3.8
Finlande,FIN,2018,24,921,NA,956,-3.7
Finlande,FIN,2018,25,954,NA,962,-0.8
Finlande,FIN,2018,26,946,NA,957,-1.1
Finlande,FIN,2018,27,961,NA,928,3.6
Finlande,FIN,2018,28,986,NA,958,2.9
Finlande,FIN,2018,29,1060,NA,974,8.8
Finlande,FIN,2018,30,1047,NA,991,5.7
Finlande,FIN,2018,31,1063,NA,952,11.7
Finlande,FIN,2018,32,919,NA,938,-2
Finlande,FIN,2018,33,984,NA,949,3.7
Finlande,FIN,2018,34,943,NA,962,-2
Finlande,FIN,2018,35,947,NA,964,-1.8
Finlande,FIN,2018,36,941,NA,980,-4
Finlande,FIN,2018,37,907,NA,965,-6
Finlande,FIN,2018,38,997,NA,989,0.8
Finlande,FIN,2018,39,1012,NA,1004,0.8
Finlande,FIN,2018,40,1059,NA,1031,2.7
Finlande,FIN,2018,41,1004,NA,1033,-2.8
Finlande,FIN,2018,42,982,NA,1013,-3.1
Finlande,FIN,2018,43,999,NA,1032,-3.2
Finlande,FIN,2018,44,1021,NA,1049,-2.7
Finlande,FIN,2018,45,1031,NA,1019,1.2
Finlande,FIN,2018,46,983,NA,992,-0.9
Finlande,FIN,2018,47,995,NA,1016,-2.1
Finlande,FIN,2018,48,1038,NA,1024,1.4
Finlande,FIN,2018,49,1063,NA,1052,1
Finlande,FIN,2018,50,1065,NA,1061,0.4
Finlande,FIN,2018,51,1037,NA,1106,-6.2
Finlande,FIN,2018,52,1193,NA,1176,1.4
Finlande,FIN,2019,1,1213,NA,1186,2.3
Finlande,FIN,2019,2,1125,NA,1186,-5.1
Finlande,FIN,2019,3,1171,NA,1178,-0.6
Finlande,FIN,2019,4,1134,NA,1149,-1.3
Finlande,FIN,2019,5,1141,NA,1156,-1.3
Finlande,FIN,2019,6,1170,NA,1138,2.8
Finlande,FIN,2019,7,1089,NA,1100,-1
Finlande,FIN,2019,8,1058,NA,1100,-3.8
Finlande,FIN,2019,9,1070,NA,1119,-4.4
Finlande,FIN,2019,10,1085,NA,1095,-0.9
Finlande,FIN,2019,11,1154,NA,1117,3.3
Finlande,FIN,2019,12,1047,NA,1106,-5.3
Finlande,FIN,2019,13,1072,NA,1077,-0.5
Finlande,FIN,2019,14,1033,NA,1079,-4.3
Finlande,FIN,2019,15,1058,NA,1040,1.7
Finlande,FIN,2019,16,1024,NA,1062,-3.6
Finlande,FIN,2019,17,1001,NA,1000,0.1
Finlande,FIN,2019,18,1090,NA,1042,4.6
Finlande,FIN,2019,19,972,NA,987,-1.5
Finlande,FIN,2019,20,993,NA,982,1.1
Finlande,FIN,2019,21,927,NA,964,-3.8
Finlande,FIN,2019,22,919,NA,951,-3.4
Finlande,FIN,2019,23,1053,NA,981,7.3
Finlande,FIN,2019,24,934,NA,956,-2.3
Finlande,FIN,2019,25,962,NA,962,0
Finlande,FIN,2019,26,895,NA,957,-6.5
Finlande,FIN,2019,27,949,NA,928,2.3
Finlande,FIN,2019,28,983,NA,958,2.6
Finlande,FIN,2019,29,962,NA,974,-1.2
Finlande,FIN,2019,30,1022,NA,991,3.1
Finlande,FIN,2019,31,922,NA,952,-3.2
Finlande,FIN,2019,32,958,NA,938,2.1
Finlande,FIN,2019,33,923,NA,949,-2.7
Finlande,FIN,2019,34,992,NA,962,3.1
Finlande,FIN,2019,35,966,NA,964,0.2
Finlande,FIN,2019,36,986,NA,980,0.6
Finlande,FIN,2019,37,990,NA,965,2.6
Finlande,FIN,2019,38,1007,NA,989,1.8
Finlande,FIN,2019,39,1047,NA,1004,4.3
Finlande,FIN,2019,40,1050,NA,1031,1.8
Finlande,FIN,2019,41,1090,NA,1033,5.5
Finlande,FIN,2019,42,1052,NA,1013,3.8
Finlande,FIN,2019,43,1081,NA,1032,4.7
Finlande,FIN,2019,44,1101,NA,1049,5
Finlande,FIN,2019,45,997,NA,1019,-2.2
Finlande,FIN,2019,46,1014,NA,992,2.2
Finlande,FIN,2019,47,970,NA,1016,-4.5
Finlande,FIN,2019,48,1024,NA,1024,0
Finlande,FIN,2019,49,1097,NA,1052,4.3
Finlande,FIN,2019,50,1053,NA,1061,-0.8
Finlande,FIN,2019,51,1105,NA,1106,-0.1
Finlande,FIN,2019,52,1089,NA,1176,-7.4
Finlande,FIN,2020,1,1044,0,1186,-12
Finlande,FIN,2020,2,1068,0,1186,-9.9
Finlande,FIN,2020,3,1058,0,1178,-10.2
Finlande,FIN,2020,4,1039,0,1149,-9.6
Finlande,FIN,2020,5,1072,0,1156,-7.3
Finlande,FIN,2020,6,1114,0,1138,-2.1
Finlande,FIN,2020,7,1095,0,1100,-0.5
Finlande,FIN,2020,8,1087,0,1100,-1.2
Finlande,FIN,2020,9,1048,0,1119,-6.3
Finlande,FIN,2020,10,1096,0,1095,0.1
Finlande,FIN,2020,11,1093,0,1117,-2.1
Finlande,FIN,2020,12,1109,1,1106,0.3
Finlande,FIN,2020,13,1100,12,1077,2.1
Finlande,FIN,2020,14,1091,14,1079,1.1
Finlande,FIN,2020,15,1161,32,1040,11.6
Finlande,FIN,2020,16,1074,39,1062,1.1
Finlande,FIN,2020,17,1095,95,1000,9.5
Finlande,FIN,2020,18,1055,47,1042,1.2
Finlande,FIN,2020,19,760,31,987,-23
France,FRA,2016,1,23854,NA,27109,-12
France,FRA,2016,2,23784,NA,27179,-12.5
France,FRA,2016,3,24192,NA,26452,-8.5
France,FRA,2016,4,23642,NA,26308,-10.1
France,FRA,2016,5,23564,NA,25990,-9.3
France,FRA,2016,6,22948,NA,25692,-10.7
France,FRA,2016,7,23620,NA,25306,-6.7
France,FRA,2016,8,22892,NA,24876,-8
France,FRA,2016,9,23644,NA,25308,-6.6
France,FRA,2016,10,23868,NA,24898,-4.1
France,FRA,2016,11,23768,NA,23744,0.1
France,FRA,2016,12,23790,NA,23374,1.8
