country_fr,iso3c,date,deaths_7dravg,index,score
Bulgarie,BGR,2020-03-17,0,econ_support,0
Bulgarie,BGR,2020-03-18,0,stringency,70
Bulgarie,BGR,2020-03-18,0,gov_resp,51
Bulgarie,BGR,2020-03-18,0,health_containment,61
Bulgarie,BGR,2020-03-18,0,econ_support,0
Bulgarie,BGR,2020-03-19,0,stringency,70
Bulgarie,BGR,2020-03-19,0,gov_resp,51
Bulgarie,BGR,2020-03-19,0,health_containment,61
Bulgarie,BGR,2020-03-19,0,econ_support,0
Bulgarie,BGR,2020-03-20,0,stringency,70
Bulgarie,BGR,2020-03-20,0,gov_resp,51
Bulgarie,BGR,2020-03-20,0,health_containment,61
Bulgarie,BGR,2020-03-20,0,econ_support,0
Bulgarie,BGR,2020-03-21,0,stringency,73
Bulgarie,BGR,2020-03-21,0,gov_resp,53
Bulgarie,BGR,2020-03-21,0,health_containment,63
Bulgarie,BGR,2020-03-21,0,econ_support,0
Bulgarie,BGR,2020-03-22,0,stringency,73
Bulgarie,BGR,2020-03-22,0,gov_resp,53
Bulgarie,BGR,2020-03-22,0,health_containment,63
Bulgarie,BGR,2020-03-22,0,econ_support,0
Bulgarie,BGR,2020-03-23,1,stringency,73
Bulgarie,BGR,2020-03-23,1,gov_resp,53
Bulgarie,BGR,2020-03-23,1,health_containment,63
Bulgarie,BGR,2020-03-23,1,econ_support,0
Bulgarie,BGR,2020-03-24,1,stringency,73
Bulgarie,BGR,2020-03-24,1,gov_resp,53
Bulgarie,BGR,2020-03-24,1,health_containment,63
Bulgarie,BGR,2020-03-24,1,econ_support,0
Bulgarie,BGR,2020-03-25,1,stringency,73
Bulgarie,BGR,2020-03-25,1,gov_resp,53
Bulgarie,BGR,2020-03-25,1,health_containment,63
Bulgarie,BGR,2020-03-25,1,econ_support,0
Bulgarie,BGR,2020-03-26,1,stringency,73
Bulgarie,BGR,2020-03-26,1,gov_resp,53
Bulgarie,BGR,2020-03-26,1,health_containment,63
Bulgarie,BGR,2020-03-26,1,econ_support,0
Bulgarie,BGR,2020-03-27,1,stringency,73
Bulgarie,BGR,2020-03-27,1,gov_resp,53
Bulgarie,BGR,2020-03-27,1,health_containment,63
Bulgarie,BGR,2020-03-27,1,econ_support,0
Bulgarie,BGR,2020-03-28,1,stringency,73
Bulgarie,BGR,2020-03-28,1,gov_resp,53
Bulgarie,BGR,2020-03-28,1,health_containment,63
Bulgarie,BGR,2020-03-28,1,econ_support,0
Bulgarie,BGR,2020-03-29,2,stringency,73
Bulgarie,BGR,2020-03-29,2,gov_resp,53
Bulgarie,BGR,2020-03-29,2,health_containment,63
Bulgarie,BGR,2020-03-29,2,econ_support,0
Bulgarie,BGR,2020-03-30,1,stringency,73
Bulgarie,BGR,2020-03-30,1,gov_resp,59
Bulgarie,BGR,2020-03-30,1,health_containment,63
Bulgarie,BGR,2020-03-30,1,econ_support,38
Bulgarie,BGR,2020-03-31,2,stringency,73
Bulgarie,BGR,2020-03-31,2,gov_resp,59
Bulgarie,BGR,2020-03-31,2,health_containment,63
Bulgarie,BGR,2020-03-31,2,econ_support,38
Bulgarie,BGR,2020-04-01,2,stringency,71
Bulgarie,BGR,2020-04-01,2,gov_resp,58
Bulgarie,BGR,2020-04-01,2,health_containment,61
Bulgarie,BGR,2020-04-01,2,econ_support,38
Bulgarie,BGR,2020-04-02,2,stringency,71
Bulgarie,BGR,2020-04-02,2,gov_resp,58
Bulgarie,BGR,2020-04-02,2,health_containment,61
Bulgarie,BGR,2020-04-02,2,econ_support,38
Bulgarie,BGR,2020-04-03,2,stringency,71
Bulgarie,BGR,2020-04-03,2,gov_resp,58
Bulgarie,BGR,2020-04-03,2,health_containment,61
Bulgarie,BGR,2020-04-03,2,econ_support,38
Bulgarie,BGR,2020-04-04,2,stringency,71
Bulgarie,BGR,2020-04-04,2,gov_resp,58
Bulgarie,BGR,2020-04-04,2,health_containment,61
Bulgarie,BGR,2020-04-04,2,econ_support,38
Bulgarie,BGR,2020-04-05,2,stringency,71
Bulgarie,BGR,2020-04-05,2,gov_resp,58
Bulgarie,BGR,2020-04-05,2,health_containment,61
Bulgarie,BGR,2020-04-05,2,econ_support,38
Bulgarie,BGR,2020-04-06,2,stringency,71
Bulgarie,BGR,2020-04-06,2,gov_resp,58
Bulgarie,BGR,2020-04-06,2,health_containment,61
Bulgarie,BGR,2020-04-06,2,econ_support,38
Bulgarie,BGR,2020-04-07,1,stringency,71
Bulgarie,BGR,2020-04-07,1,gov_resp,58
Bulgarie,BGR,2020-04-07,1,health_containment,61
Bulgarie,BGR,2020-04-07,1,econ_support,38
Bulgarie,BGR,2020-04-08,1,stringency,71
Bulgarie,BGR,2020-04-08,1,gov_resp,58
Bulgarie,BGR,2020-04-08,1,health_containment,61
Bulgarie,BGR,2020-04-08,1,econ_support,38
Bulgarie,BGR,2020-04-09,2,stringency,71
Bulgarie,BGR,2020-04-09,2,gov_resp,58
Bulgarie,BGR,2020-04-09,2,health_containment,61
Bulgarie,BGR,2020-04-09,2,econ_support,38
Bulgarie,BGR,2020-04-10,2,stringency,71
Bulgarie,BGR,2020-04-10,2,gov_resp,65
Bulgarie,BGR,2020-04-10,2,health_containment,61
Bulgarie,BGR,2020-04-10,2,econ_support,88
Bulgarie,BGR,2020-04-11,2,stringency,71
Bulgarie,BGR,2020-04-11,2,gov_resp,65
Bulgarie,BGR,2020-04-11,2,health_containment,61
Bulgarie,BGR,2020-04-11,2,econ_support,88
Bulgarie,BGR,2020-04-12,2,stringency,71
Bulgarie,BGR,2020-04-12,2,gov_resp,65
Bulgarie,BGR,2020-04-12,2,health_containment,61
Bulgarie,BGR,2020-04-12,2,econ_support,88
Bulgarie,BGR,2020-04-13,2,stringency,71
Bulgarie,BGR,2020-04-13,2,gov_resp,65
Bulgarie,BGR,2020-04-13,2,health_containment,61
Bulgarie,BGR,2020-04-13,2,econ_support,88
Bulgarie,BGR,2020-04-14,2,stringency,71
Bulgarie,BGR,2020-04-14,2,gov_resp,65
Bulgarie,BGR,2020-04-14,2,health_containment,61
Bulgarie,BGR,2020-04-14,2,econ_support,88
Bulgarie,BGR,2020-04-15,2,stringency,73
Bulgarie,BGR,2020-04-15,2,gov_resp,67
Bulgarie,BGR,2020-04-15,2,health_containment,63
Bulgarie,BGR,2020-04-15,2,econ_support,88
Bulgarie,BGR,2020-04-16,1,stringency,73
Bulgarie,BGR,2020-04-16,1,gov_resp,67
Bulgarie,BGR,2020-04-16,1,health_containment,63
Bulgarie,BGR,2020-04-16,1,econ_support,88
Bulgarie,BGR,2020-04-17,2,stringency,73
Bulgarie,BGR,2020-04-17,2,gov_resp,67
Bulgarie,BGR,2020-04-17,2,health_containment,63
Bulgarie,BGR,2020-04-17,2,econ_support,88
Bulgarie,BGR,2020-04-18,2,stringency,73
Bulgarie,BGR,2020-04-18,2,gov_resp,67
Bulgarie,BGR,2020-04-18,2,health_containment,63
Bulgarie,BGR,2020-04-18,2,econ_support,88
Bulgarie,BGR,2020-04-19,2,stringency,73
Bulgarie,BGR,2020-04-19,2,gov_resp,67
Bulgarie,BGR,2020-04-19,2,health_containment,63
Bulgarie,BGR,2020-04-19,2,econ_support,88
Bulgarie,BGR,2020-04-20,2,stringency,73
Bulgarie,BGR,2020-04-20,2,gov_resp,67
Bulgarie,BGR,2020-04-20,2,health_containment,63
Bulgarie,BGR,2020-04-20,2,econ_support,88
Bulgarie,BGR,2020-04-21,2,stringency,73
Bulgarie,BGR,2020-04-21,2,gov_resp,67
Bulgarie,BGR,2020-04-21,2,health_containment,63
Bulgarie,BGR,2020-04-21,2,econ_support,88
Bulgarie,BGR,2020-04-22,2,stringency,73
Bulgarie,BGR,2020-04-22,2,gov_resp,67
Bulgarie,BGR,2020-04-22,2,health_containment,63
Bulgarie,BGR,2020-04-22,2,econ_support,88
Bulgarie,BGR,2020-04-23,2,stringency,73
Bulgarie,BGR,2020-04-23,2,gov_resp,67
Bulgarie,BGR,2020-04-23,2,health_containment,63
Bulgarie,BGR,2020-04-23,2,econ_support,88
Bulgarie,BGR,2020-04-24,2,stringency,73
Bulgarie,BGR,2020-04-24,2,gov_resp,67
Bulgarie,BGR,2020-04-24,2,health_containment,63
Bulgarie,BGR,2020-04-24,2,econ_support,88
Bulgarie,BGR,2020-04-25,2,stringency,73
Bulgarie,BGR,2020-04-25,2,gov_resp,67
Bulgarie,BGR,2020-04-25,2,health_containment,63
Bulgarie,BGR,2020-04-25,2,econ_support,88
Bulgarie,BGR,2020-04-26,2,stringency,73
Bulgarie,BGR,2020-04-26,2,gov_resp,67
Bulgarie,BGR,2020-04-26,2,health_containment,63
Bulgarie,BGR,2020-04-26,2,econ_support,88
Bulgarie,BGR,2020-04-27,2,stringency,73
Bulgarie,BGR,2020-04-27,2,gov_resp,67
Bulgarie,BGR,2020-04-27,2,health_containment,63
Bulgarie,BGR,2020-04-27,2,econ_support,88
Bulgarie,BGR,2020-04-28,2,stringency,73
Bulgarie,BGR,2020-04-28,2,gov_resp,67
Bulgarie,BGR,2020-04-28,2,health_containment,63
Bulgarie,BGR,2020-04-28,2,econ_support,88
Bulgarie,BGR,2020-04-29,3,stringency,73
Bulgarie,BGR,2020-04-29,3,gov_resp,71
Bulgarie,BGR,2020-04-29,3,health_containment,67
Bulgarie,BGR,2020-04-29,3,econ_support,88
Bulgarie,BGR,2020-04-30,3,stringency,73
Bulgarie,BGR,2020-04-30,3,gov_resp,71
Bulgarie,BGR,2020-04-30,3,health_containment,67
Bulgarie,BGR,2020-04-30,3,econ_support,88
Bulgarie,BGR,2020-05-01,3,stringency,73
Bulgarie,BGR,2020-05-01,3,gov_resp,71
Bulgarie,BGR,2020-05-01,3,health_containment,67
Bulgarie,BGR,2020-05-01,3,econ_support,88
Bulgarie,BGR,2020-05-02,3,stringency,73
Bulgarie,BGR,2020-05-02,3,gov_resp,71
Bulgarie,BGR,2020-05-02,3,health_containment,67
Bulgarie,BGR,2020-05-02,3,econ_support,88
Bulgarie,BGR,2020-05-03,3,stringency,73
Bulgarie,BGR,2020-05-03,3,gov_resp,71
Bulgarie,BGR,2020-05-03,3,health_containment,67
Bulgarie,BGR,2020-05-03,3,econ_support,88
Bulgarie,BGR,2020-05-04,3,stringency,73
Bulgarie,BGR,2020-05-04,3,gov_resp,71
Bulgarie,BGR,2020-05-04,3,health_containment,67
Bulgarie,BGR,2020-05-04,3,econ_support,88
Bulgarie,BGR,2020-05-05,3,stringency,73
Bulgarie,BGR,2020-05-05,3,gov_resp,71
Bulgarie,BGR,2020-05-05,3,health_containment,67
Bulgarie,BGR,2020-05-05,3,econ_support,88
Bulgarie,BGR,2020-05-06,2,stringency,62
Bulgarie,BGR,2020-05-06,2,gov_resp,63
Bulgarie,BGR,2020-05-06,2,health_containment,58
Bulgarie,BGR,2020-05-06,2,econ_support,88
Bulgarie,BGR,2020-05-07,2,stringency,62
Bulgarie,BGR,2020-05-07,2,gov_resp,63
Bulgarie,BGR,2020-05-07,2,health_containment,58
Bulgarie,BGR,2020-05-07,2,econ_support,88
Bulgarie,BGR,2020-05-08,2,stringency,60
Bulgarie,BGR,2020-05-08,2,gov_resp,65
Bulgarie,BGR,2020-05-08,2,health_containment,61
Bulgarie,BGR,2020-05-08,2,econ_support,88
Bulgarie,BGR,2020-05-09,2,stringency,60
Bulgarie,BGR,2020-05-09,2,gov_resp,65
Bulgarie,BGR,2020-05-09,2,health_containment,61
Bulgarie,BGR,2020-05-09,2,econ_support,88
Bulgarie,BGR,2020-05-10,2,stringency,60
Bulgarie,BGR,2020-05-10,2,gov_resp,65
Bulgarie,BGR,2020-05-10,2,health_containment,61
Bulgarie,BGR,2020-05-10,2,econ_support,88
Bulgarie,BGR,2020-05-11,3,stringency,60
Bulgarie,BGR,2020-05-11,3,gov_resp,65
Bulgarie,BGR,2020-05-11,3,health_containment,61
Bulgarie,BGR,2020-05-11,3,econ_support,88
Bulgarie,BGR,2020-05-12,3,stringency,60
Bulgarie,BGR,2020-05-12,3,gov_resp,65
Bulgarie,BGR,2020-05-12,3,health_containment,61
Bulgarie,BGR,2020-05-12,3,econ_support,88
Bulgarie,BGR,2020-05-13,3,stringency,60
Bulgarie,BGR,2020-05-13,3,gov_resp,65
Bulgarie,BGR,2020-05-13,3,health_containment,61
Bulgarie,BGR,2020-05-13,3,econ_support,88
Bulgarie,BGR,2020-05-14,3,stringency,63
Bulgarie,BGR,2020-05-14,3,gov_resp,67
Bulgarie,BGR,2020-05-14,3,health_containment,64
Bulgarie,BGR,2020-05-14,3,econ_support,88
Bulgarie,BGR,2020-05-15,3,stringency,63
Bulgarie,BGR,2020-05-15,3,gov_resp,67
Bulgarie,BGR,2020-05-15,3,health_containment,64
Bulgarie,BGR,2020-05-15,3,econ_support,88
Bulgarie,BGR,2020-05-16,4,stringency,63
Bulgarie,BGR,2020-05-16,4,gov_resp,67
Bulgarie,BGR,2020-05-16,4,health_containment,64
Bulgarie,BGR,2020-05-16,4,econ_support,88
Bulgarie,BGR,2020-05-17,3,stringency,63
Bulgarie,BGR,2020-05-17,3,gov_resp,67
Bulgarie,BGR,2020-05-17,3,health_containment,64
Bulgarie,BGR,2020-05-17,3,econ_support,88
Bulgarie,BGR,2020-05-18,3,stringency,63
Bulgarie,BGR,2020-05-18,3,gov_resp,67
Bulgarie,BGR,2020-05-18,3,health_containment,64
Bulgarie,BGR,2020-05-18,3,econ_support,88
Bulgarie,BGR,2020-05-19,3,stringency,63
Bulgarie,BGR,2020-05-19,3,gov_resp,67
Bulgarie,BGR,2020-05-19,3,health_containment,64
Bulgarie,BGR,2020-05-19,3,econ_support,88
Bulgarie,BGR,2020-05-20,3,stringency,63
Bulgarie,BGR,2020-05-20,3,gov_resp,67
Bulgarie,BGR,2020-05-20,3,health_containment,64
Bulgarie,BGR,2020-05-20,3,econ_support,88
Bulgarie,BGR,2020-05-21,2,stringency,59
Bulgarie,BGR,2020-05-21,2,gov_resp,65
Bulgarie,BGR,2020-05-21,2,health_containment,61
Bulgarie,BGR,2020-05-21,2,econ_support,88
Bulgarie,BGR,2020-05-22,2,stringency,NA
Bulgarie,BGR,2020-05-22,2,gov_resp,NA
Bulgarie,BGR,2020-05-22,2,health_containment,NA
Bulgarie,BGR,2020-05-22,2,econ_support,NA
Bulgarie,BGR,2020-05-23,2,stringency,59
Bulgarie,BGR,2020-05-23,2,gov_resp,65
Bulgarie,BGR,2020-05-23,2,health_containment,61
Bulgarie,BGR,2020-05-23,2,econ_support,88
Bulgarie,BGR,2020-05-24,2,stringency,59
Bulgarie,BGR,2020-05-24,2,gov_resp,65
Bulgarie,BGR,2020-05-24,2,health_containment,61
Bulgarie,BGR,2020-05-24,2,econ_support,88
Bulgarie,BGR,2020-05-25,2,stringency,59
Bulgarie,BGR,2020-05-25,2,gov_resp,65
Bulgarie,BGR,2020-05-25,2,health_containment,61
Bulgarie,BGR,2020-05-25,2,econ_support,88
Bulgarie,BGR,2020-05-26,1,stringency,59
Bulgarie,BGR,2020-05-26,1,gov_resp,65
Bulgarie,BGR,2020-05-26,1,health_containment,61
Bulgarie,BGR,2020-05-26,1,econ_support,88
Bulgarie,BGR,2020-05-27,NA,stringency,59
Bulgarie,BGR,2020-05-27,NA,gov_resp,65
Bulgarie,BGR,2020-05-27,NA,health_containment,61
Bulgarie,BGR,2020-05-27,NA,econ_support,88
Bulgarie,BGR,2020-05-28,NA,stringency,59
Bulgarie,BGR,2020-05-28,NA,gov_resp,65
Bulgarie,BGR,2020-05-28,NA,health_containment,61
Bulgarie,BGR,2020-05-28,NA,econ_support,88
Bulgarie,BGR,2020-05-29,NA,NA,NA
Bulgarie,BGR,2020-05-30,NA,NA,NA
Bulgarie,BGR,2020-05-31,NA,NA,NA
Bulgarie,BGR,2020-06-01,NA,NA,NA
Bosnie-Herzégovine,BIH,2020-03-06,0,stringency,11
Bosnie-Herzégovine,BIH,2020-03-06,0,gov_resp,22
Bosnie-Herzégovine,BIH,2020-03-06,0,health_containment,15
Bosnie-Herzégovine,BIH,2020-03-06,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-12,0,stringency,46
Bosnie-Herzégovine,BIH,2020-03-12,0,gov_resp,46
Bosnie-Herzégovine,BIH,2020-03-12,0,health_containment,44
Bosnie-Herzégovine,BIH,2020-03-12,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-13,0,stringency,46
Bosnie-Herzégovine,BIH,2020-03-13,0,gov_resp,46
Bosnie-Herzégovine,BIH,2020-03-13,0,health_containment,44
Bosnie-Herzégovine,BIH,2020-03-13,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-16,0,stringency,51
Bosnie-Herzégovine,BIH,2020-03-16,0,gov_resp,50
Bosnie-Herzégovine,BIH,2020-03-16,0,health_containment,48
Bosnie-Herzégovine,BIH,2020-03-16,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-17,0,stringency,71
Bosnie-Herzégovine,BIH,2020-03-17,0,gov_resp,64
Bosnie-Herzégovine,BIH,2020-03-17,0,health_containment,64
Bosnie-Herzégovine,BIH,2020-03-17,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-18,0,stringency,78
Bosnie-Herzégovine,BIH,2020-03-18,0,gov_resp,69
Bosnie-Herzégovine,BIH,2020-03-18,0,health_containment,70
Bosnie-Herzégovine,BIH,2020-03-18,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-19,0,stringency,78
Bosnie-Herzégovine,BIH,2020-03-19,0,gov_resp,69
Bosnie-Herzégovine,BIH,2020-03-19,0,health_containment,70
Bosnie-Herzégovine,BIH,2020-03-19,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-20,0,stringency,90
Bosnie-Herzégovine,BIH,2020-03-20,0,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-20,0,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-20,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-21,0,stringency,90
Bosnie-Herzégovine,BIH,2020-03-21,0,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-21,0,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-21,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-22,0,stringency,90
Bosnie-Herzégovine,BIH,2020-03-22,0,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-22,0,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-22,0,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-23,1,stringency,90
Bosnie-Herzégovine,BIH,2020-03-23,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-23,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-23,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-24,1,stringency,90
Bosnie-Herzégovine,BIH,2020-03-24,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-24,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-24,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-25,1,stringency,90
Bosnie-Herzégovine,BIH,2020-03-25,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-25,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-25,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-26,1,stringency,90
Bosnie-Herzégovine,BIH,2020-03-26,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-26,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-26,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-27,1,stringency,90
Bosnie-Herzégovine,BIH,2020-03-27,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-27,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-27,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-28,2,stringency,90
Bosnie-Herzégovine,BIH,2020-03-28,2,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-28,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-28,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-29,2,stringency,90
Bosnie-Herzégovine,BIH,2020-03-29,2,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-29,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-29,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-30,2,stringency,90
Bosnie-Herzégovine,BIH,2020-03-30,2,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-30,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-30,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-03-31,3,stringency,90
Bosnie-Herzégovine,BIH,2020-03-31,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-03-31,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-03-31,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-01,3,stringency,90
Bosnie-Herzégovine,BIH,2020-04-01,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-01,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-01,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-02,3,stringency,90
Bosnie-Herzégovine,BIH,2020-04-02,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-02,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-02,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-03,3,stringency,90
Bosnie-Herzégovine,BIH,2020-04-03,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-03,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-03,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-04,3,stringency,90
Bosnie-Herzégovine,BIH,2020-04-04,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-04,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-04,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-05,3,stringency,90
Bosnie-Herzégovine,BIH,2020-04-05,3,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-05,3,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-05,3,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-06,2,stringency,90
Bosnie-Herzégovine,BIH,2020-04-06,2,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-06,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-06,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-07,2,stringency,90
Bosnie-Herzégovine,BIH,2020-04-07,2,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-07,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-07,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-08,1,stringency,90
Bosnie-Herzégovine,BIH,2020-04-08,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-08,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-08,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-09,1,stringency,90
Bosnie-Herzégovine,BIH,2020-04-09,1,gov_resp,77
Bosnie-Herzégovine,BIH,2020-04-09,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-09,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-10,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-10,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-10,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-10,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-11,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-11,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-11,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-11,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-12,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-12,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-12,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-12,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-13,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-13,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-13,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-13,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-14,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-14,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-14,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-14,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-15,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-15,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-15,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-15,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-16,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-16,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-16,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-16,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-17,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-17,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-17,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-17,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-18,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-18,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-18,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-18,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-19,1,stringency,93
Bosnie-Herzégovine,BIH,2020-04-19,1,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-19,1,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-19,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-20,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-20,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-20,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-20,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-21,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-21,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-21,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-21,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-22,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-22,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-22,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-22,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-23,2,stringency,93
Bosnie-Herzégovine,BIH,2020-04-23,2,gov_resp,79
Bosnie-Herzégovine,BIH,2020-04-23,2,health_containment,82
Bosnie-Herzégovine,BIH,2020-04-23,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-24,1,stringency,91
Bosnie-Herzégovine,BIH,2020-04-24,1,gov_resp,78
Bosnie-Herzégovine,BIH,2020-04-24,1,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-24,1,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-25,2,stringency,91
Bosnie-Herzégovine,BIH,2020-04-25,2,gov_resp,78
Bosnie-Herzégovine,BIH,2020-04-25,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-25,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-26,2,stringency,91
Bosnie-Herzégovine,BIH,2020-04-26,2,gov_resp,78
Bosnie-Herzégovine,BIH,2020-04-26,2,health_containment,80
Bosnie-Herzégovine,BIH,2020-04-26,2,econ_support,62
Bosnie-Herzégovine,BIH,2020-04-27,2,stringency,91
Bosnie-Herzégovine,BIH,2020-04-27,2,gov_resp,78
Bosnie-Herzégovine,BIH,2020-04-27,2,health_containment,80
